Date,Open,High,Low,Close,Adj Close,Volume,Williams
1985-10-25,0.082031,0.082031,0.080357,0.080357,0.062103,63280000,-38.23653420470118
1985-10-28,0.080357,0.080915,0.080357,0.080357,0.062103,59472000,-38.23653420470118
1985-10-29,0.080357,0.080357,0.079799,0.079799,0.061672,130883200,-46.669852458037184
1985-10-30,0.084821,0.084821,0.084821,0.084821,0.065553,226576000,-20.839244381393275
1985-10-31,0.084821,0.085938,0.083147,0.083147,0.064259,155075200,-23.816025258127826
1985-11-01,0.133929,0.135045,0.131696,0.132813,0.102643,205049600,-3.773329726805538
1985-11-02,0.136161,0.137277,0.136161,0.136161,0.10523,346953600,-1.8517289440499196
1985-11-03,0.09933,0.099888,0.09933,0.09933,0.076766,286003200,-62.96376186367558
1985-11-04,0.095424,0.098214,0.095424,0.095424,0.073747,146675200,-69.44481316785027
1985-11-06,0.071987,0.073661,0.071987,0.071987,0.055634,300720000,-100.0
1985-11-07,0.080357,0.080915,0.080357,0.080357,0.062103,64892800,-87.18027262980549
1985-11-09,0.069196,0.069754,0.069196,0.069196,0.053477,87091200,-100.0
1985-11-10,0.071429,0.072545,0.071429,0.071429,0.055203,118294400,-96.72008343003186
1985-11-11,0.091518,0.092634,0.089286,0.089286,0.069004,178774400,-70.49103274041215
1985-11-12,0.087054,0.089844,0.087054,0.08817,0.068141,237619200,-72.13025660610155
1985-11-13,0.088728,0.088728,0.086496,0.086496,0.066847,101561600,-74.58909240463565
1985-11-14,0.089286,0.089844,0.089286,0.089286,0.069004,139507200,-70.49103274041215
1985-11-15,0.089286,0.090402,0.088728,0.088728,0.068572,81580800,-71.31064467325685
1985-11-18,0.088728,0.089286,0.088728,0.088728,0.068572,64556800,-71.31064467325685
1985-11-19,0.088728,0.089286,0.085938,0.085938,0.066416,94326400,-75.40870433748034
1985-11-20,0.085938,0.086496,0.084821,0.084821,0.065553,99075200,-49.0909683305096
1985-11-21,0.084821,0.085938,0.084821,0.084821,0.065553,102950400,-46.15411124129851
1985-11-22,0.084821,0.085938,0.084263,0.084821,0.065553,128755200,-33.33475552521546
1985-11-25,0.084821,0.085938,0.084821,0.085379,0.065984,97193600,-30.95400631453195
1985-11-26,0.085379,0.087054,0.084821,0.086496,0.066847,164460800,-26.188241317518518
1985-11-27,0.086496,0.089844,0.085938,0.089286,0.069004,191721600,-15.788729073331723
1985-11-29,0.089286,0.089844,0.088728,0.089844,0.069435,99030400,-33.3293513319795
1985-12-02,0.136161,0.136719,0.132813,0.132813,0.102643,226508800,-7.446240658837922
1985-12-03,0.102679,0.103795,0.102679,0.102679,0.079354,219430400,-64.89248131767576
1985-12-04,0.095424,0.095424,0.092634,0.093192,0.072022,72531200,-82.97811499161205
1985-12-06,0.071987,0.072545,0.070313,0.070313,0.05434,247990400,-100.0
1985-12-07,0.080357,0.080357,0.079799,0.079799,0.061672,47040000,-85.71514622172695
1985-12-08,0.06808,0.06808,0.066964,0.066964,0.051752,54992000,-100.0
1985-12-09,0.071987,0.071987,0.071987,0.071987,0.055634,111171200,-92.79908250304638
1985-12-11,0.089286,0.090402,0.088728,0.088728,0.068572,173644800,-68.79936922084438
1985-12-12,0.088728,0.090402,0.088728,0.089286,0.069004,125260800,-67.99942656440398
1985-12-13,0.089286,0.090402,0.08817,0.089286,0.069004,251148800,-67.99942656440398
1985-12-16,0.089286,0.094866,0.089286,0.093192,0.072022,288915200,-62.3998279693212
1985-12-17,0.093192,0.09375,0.09096,0.092076,0.07116,109065600,-63.99971328220199
1985-12-18,0.095424,0.102121,0.095424,0.09933,0.076766,559798400,-53.60045874847681
1985-12-19,0.09933,0.101563,0.098772,0.100446,0.077628,270121600,-52.000573435596024
1985-12-20,0.100446,0.101563,0.09933,0.099888,0.077197,206035200,-10.607911813418028
1985-12-23,0.099888,0.100446,0.09654,0.097656,0.075472,143225600,-12.700173507409607
1985-12-24,0.097656,0.098214,0.09654,0.097098,0.075041,64601600,-14.287339647865286
1985-12-26,0.097098,0.098214,0.09654,0.097098,0.075041,45852800,-14.287339647865286
1985-12-27,0.097098,0.101004,0.097098,0.099888,0.077197,122886400,-6.351508945586934
1985-12-30,0.099888,0.101004,0.098772,0.09933,0.076766,107676800,-9.261963230901975
1985-12-31,0.09933,0.099888,0.098214,0.098214,0.075903,87248000,-28.005160920364176
1986-01-04,0.126116,0.126116,0.120536,0.121652,0.094017,222723200,-11.764085806145598
1986-01-05,0.135045,0.135045,0.132813,0.135045,0.104368,257936000,-0.0
1986-01-07,0.160156,0.161272,0.155134,0.157924,0.12205,87718400,-4.65090434251103
1986-01-08,0.138951,0.141741,0.138951,0.140067,0.108249,150080000,-30.15843668221641
1986-01-10,0.148996,0.154018,0.148996,0.152344,0.117737,138588800,-13.558498359859056
1986-01-12,0.178571,0.179129,0.174665,0.179129,0.138438,347200000,-0.0
1986-01-13,0.101563,0.103237,0.100446,0.102679,0.079354,215420800,-92.56680671760161
1986-01-14,0.102679,0.106027,0.100446,0.103795,0.080217,272697600,-91.21553717807457
1986-01-15,0.103795,0.107143,0.103237,0.106585,0.082373,423472000,-87.83736332925693
1986-01-16,0.106585,0.110491,0.106585,0.109375,0.084529,534777600,-84.45918948043929
1986-01-17,0.109375,0.110491,0.106585,0.107143,0.082804,345385600,-87.75462934744182
1986-01-20,0.107143,0.107143,0.104353,0.106585,0.082373,127411200,-89.65457578940864
1986-01-21,0.106585,0.107701,0.106027,0.107143,0.082804,151961600,-88.9649632330223
1986-01-22,0.107143,0.107701,0.099888,0.104353,0.080648,143001600,-94.3652906954733
1986-01-23,0.104353,0.104911,0.101563,0.102679,0.079354,156419200,-96.47783344480762
1986-01-24,0.102679,0.104353,0.101004,0.101004,0.07806,111977600,-98.59163816711047
1986-01-27,0.101004,0.101563,0.098214,0.098772,0.076335,389580800,-99.31038744361368
1986-01-28,0.098772,0.099888,0.098214,0.09933,0.076766,222297600,-98.62077488722733
1986-01-29,0.09933,0.108817,0.098214,0.105469,0.08151,589568000,-91.0338009021813
1986-01-30,0.104911,0.104911,0.102121,0.102679,0.079354,236880000,-63.63118025576275
1986-01-31,0.102679,0.103795,0.102121,0.103237,0.079785,147705600,-59.08609595177979
1986-02-01,0.098214,0.09933,0.097098,0.09933,0.076766,117420800,-83.33457776450386
1986-02-04,0.121652,0.12221,0.117188,0.121652,0.094017,325292800,-2.2220452373367436
1986-02-05,0.135045,0.138393,0.134487,0.136161,0.10523,93587200,-5.405012713403523
1986-02-06,0.165179,0.166853,0.164063,0.165737,0.128088,199248000,-1.5998853128808055
1986-02-07,0.157924,0.16183,0.157924,0.161272,0.124637,144838400,-8.000860153394026
1986-02-09,0.165737,0.165737,0.155134,0.155134,0.119893,232960000,-16.80022937423842
1986-02-10,0.15067,0.15346,0.149554,0.152344,0.117737,94819200,-20.79994265644039
1986-02-12,0.180804,0.186384,0.178571,0.185268,0.143182,369600000,-1.249916000268806
1986-02-13,0.107143,0.107143,0.106027,0.106585,0.082373,109379200,-89.3745940012992
1986-02-14,0.106585,0.107701,0.106027,0.106027,0.081942,137513600,-89.99955200143361
1986-02-18,0.106027,0.107143,0.103795,0.106585,0.082373,148108800,-89.3745940012992
1986-02-19,0.106585,0.113839,0.106585,0.111607,0.086254,359676800,-83.7499720000896
1986-02-20,0.111607,0.113281,0.111049,0.112165,0.086685,137916800,-83.1250139999552
1986-02-21,0.112165,0.114955,0.112165,0.112723,0.087117,189078400,-82.5000559998208
1986-02-24,0.112723,0.114955,0.111607,0.114955,0.088841,247116800,-86.48730460472943
1986-02-25,0.114955,0.117746,0.112165,0.117746,0.090998,224739200,-83.10791994091223
1986-02-26,0.117746,0.11942,0.116071,0.116071,0.089704,164729600,-85.13603506520239
1986-02-27,0.116071,0.116629,0.113839,0.114397,0.08841,108124800,-87.16293937449298
1986-02-28,0.114397,0.115513,0.111049,0.111607,0.086254,125126400,-90.5411132233106
1986-03-01,0.09933,0.099888,0.098772,0.099888,0.077197,242166400,-98.72620189015204
1986-03-02,0.103237,0.107143,0.102121,0.106585,0.082373,350022400,-91.08227183490847
1986-03-03,0.111607,0.112165,0.109375,0.109933,0.08496,108819200,-45.94633862843857
1986-03-04,0.121652,0.123326,0.119978,0.120536,0.093155,211075200,-11.362710759957645
1986-03-06,0.165737,0.170201,0.165737,0.169085,0.130675,325897600,-1.5623906256562157
1986-03-07,0.161272,0.168527,0.15904,0.167969,0.129813,181171200,-3.12478125131247
1986-03-09,0.155134,0.155692,0.152344,0.155134,0.119893,117488000,-21.09367343795937
1986-03-10,0.15346,0.155134,0.148996,0.15067,0.116443,138745600,-27.343235940584346
1986-03-11,0.155134,0.156808,0.154576,0.15625,0.120756,151827200,-19.531282812303115
1986-03-12,0.185826,0.191964,0.185268,0.190848,0.147494,336000000,-1.1975276847798157
1986-03-13,0.110491,0.111607,0.108817,0.110491,0.085392,115964800,-87.424886256331
1986-03-14,0.110491,0.117188,0.110491,0.116629,0.090135,384854400,-80.83848399004206
1986-03-17,0.116071,0.116071,0.113281,0.116071,0.089704,118720000,-81.43724783243198
1986-03-18,0.116071,0.121652,0.115513,0.119978,0.092723,249356800,-77.24482788222164
1986-03-19,0.119978,0.121652,0.117746,0.118304,0.09143,189884800,-81.98746702581168
1986-03-20,0.125,0.132254,0.125,0.126116,0.097467,904131200,-79.19467930292132
1986-03-21,0.126116,0.128348,0.122768,0.123326,0.095311,260377600,-82.55018220741577
1986-03-24,0.123326,0.123326,0.117746,0.11942,0.092292,294313600,-87.247886273708
1986-03-25,0.11942,0.124442,0.11942,0.124442,0.096173,281075200,-81.207981045618
1986-03-26,0.124442,0.128348,0.124442,0.126116,0.097467,222140800,-79.19467930292132
1986-03-27,0.126116,0.129464,0.126116,0.126116,0.097467,219004800,-79.19467930292132
1986-03-31,0.126116,0.127232,0.125,0.126116,0.097467,187801600,-79.19467930292132
1986-04-02,0.106585,0.108817,0.106027,0.106027,0.081942,260176000,-100.0
1986-04-03,0.109933,0.111607,0.109375,0.109933,0.08496,89107200,-85.10695085217523
1986-04-04,0.120536,0.120536,0.118862,0.11942,0.092292,125955200,-48.934304342852805
1986-04-06,0.169085,0.173549,0.168527,0.172991,0.133694,300652800,-0.8263973223541998
1986-04-08,0.140067,0.140625,0.136719,0.140625,0.10868,130166400,-48.760404016468705
1986-04-09,0.15625,0.158482,0.155134,0.158482,0.122481,198800000,-22.314208702348857
1986-04-11,0.155692,0.160156,0.151228,0.159598,0.123343,246400000,-20.6614140576405
1986-04-12,0.19029,0.190848,0.1875,0.189732,0.146632,268800000,-1.3157119109654192
1986-04-14,0.120536,0.121652,0.11942,0.119978,0.092723,84963200,-83.55242215960669
1986-04-15,0.119978,0.122768,0.119978,0.12221,0.094448,131398400,-80.92099833767581
1986-04-16,0.12221,0.127232,0.12221,0.126116,0.097467,210828800,-76.31600664929674
1986-04-17,0.126116,0.130022,0.125,0.129464,0.100055,270099200,-72.36887091640041
1986-04-18,0.129464,0.133371,0.128348,0.132813,0.102643,247676800,-68.42055623017886
1986-04-21,0.133371,0.137277,0.133371,0.135603,0.104799,273548800,-65.13127645276522
1986-04-22,0.135603,0.139509,0.132254,0.133371,0.103074,327868800,-70.54729787782456
1986-04-23,0.133371,0.135603,0.131138,0.132254,0.102211,261475200,-81.39638262995581
1986-04-24,0.132254,0.140625,0.131696,0.140067,0.108249,458371200,-71.09396875175001
1986-04-25,0.140067,0.145647,0.140067,0.143973,0.111268,261072000,-65.62552500420004
1986-04-28,0.143973,0.146205,0.141741,0.142857,0.110405,145532800,-67.1879375035
1986-04-29,0.142857,0.143973,0.119978,0.139509,0.107818,132697600,-71.87517500140001
1986-04-30,0.139509,0.141183,0.135045,0.135045,0.104368,137782400,-78.12482499859999
1986-05-02,0.106027,0.106585,0.104911,0.106027,0.081942,197164800,-97.29742819780114
1986-05-03,0.109933,0.113839,0.108259,0.112723,0.087117,177027200,-81.08199738460793
1986-05-05,0.136161,0.145089,0.136161,0.143415,0.110836,149340800,-6.756429505497203
1986-05-06,0.172991,0.174665,0.171875,0.173549,0.134125,147884800,-1.5999082489892742
1986-05-08,0.141183,0.144531,0.140625,0.143415,0.110836,117891200,-44.800298190784765
1986-05-09,0.15904,0.160156,0.15625,0.156808,0.121187,98492800,-25.599965593370975
1986-05-11,0.159598,0.165737,0.158482,0.165179,0.127656,624960000,-13.59922011640909
1986-05-12,0.19029,0.195313,0.189732,0.195313,0.150945,262080000,-0.0
1986-05-13,0.162388,0.162946,0.157366,0.160714,0.124206,471766400,-38.272383354350566
1986-05-14,0.160714,0.166853,0.160714,0.164621,0.127225,482988800,-33.9505763146833
1986-05-15,0.164621,0.165179,0.15904,0.160714,0.124206,222544000,-38.272383354350566
1986-05-16,0.160714,0.16183,0.156808,0.160714,0.124206,319244800,-38.272383354350566
1986-05-19,0.160714,0.162946,0.158482,0.15904,0.122912,209507200,-40.12411229840048
1986-05-20,0.15904,0.15904,0.152902,0.157924,0.12205,245795200,-41.358598261100404
1986-05-21,0.157924,0.166295,0.15625,0.165179,0.127656,346729600,-34.61529625290049
1986-05-22,0.165179,0.167411,0.159598,0.164063,0.126794,220505600,-52.82999729510416
1986-05-23,0.164063,0.165737,0.162388,0.165179,0.127656,139843200,-55.10166764189585
1986-05-27,0.165179,0.165179,0.162388,0.164621,0.127225,84649600,-56.12200117027502
1986-05-28,0.164621,0.167411,0.164063,0.166295,0.128519,207132800,-68.420928532692
1986-05-29,0.166295,0.166295,0.162946,0.165179,0.127656,101427200,-71.05232133173
1986-05-30,0.165179,0.166295,0.162946,0.165179,0.127656,127433600,-71.05232133173
1986-06-01,0.099888,0.099888,0.097656,0.09933,0.076766,185046400,-97.60017203067882
1986-06-02,0.106027,0.108259,0.105469,0.107701,0.083235,134220800,-85.5995985950828
1986-06-03,0.112723,0.114955,0.112165,0.113281,0.087548,101337600,-77.60017203067879
1986-06-05,0.143973,0.148438,0.143973,0.145647,0.112561,218534400,-31.200630779155624
1986-06-06,0.173549,0.173549,0.167411,0.168527,0.130244,177363200,-6.617211073485036
1986-06-08,0.143415,0.143415,0.138393,0.138951,0.107387,185203200,-45.587867128720724
1986-06-10,0.15067,0.152902,0.150112,0.152344,0.117737,94505600,-27.940653288182048
1986-06-11,0.163504,0.164621,0.159598,0.161272,0.124637,331520000,-16.176722490875324
1986-06-13,0.160714,0.162388,0.157366,0.162388,0.125499,143001600,-14.706231141211973
1986-06-16,0.162388,0.164621,0.15904,0.160156,0.123774,173600000,-17.647213840538672
1986-06-17,0.160156,0.160714,0.151786,0.152902,0.118168,222051200,-27.20540761335037
1986-06-18,0.152902,0.155134,0.145089,0.152902,0.118168,429654400,-27.20540761335037
1986-06-19,0.152902,0.159598,0.151228,0.15625,0.120756,344646400,-22.793933564360362
1986-06-20,0.15625,0.161272,0.15625,0.160714,0.124206,161302400,-16.911968165707002
1986-06-23,0.160714,0.16183,0.154576,0.155134,0.119893,116323200,-27.049059929494728
1986-06-24,0.155134,0.156808,0.15346,0.155692,0.120325,141993600,-29.09064251270691
1986-06-25,0.15625,0.160714,0.15625,0.160156,0.123774,131980800,-38.09591534873139
1986-06-26,0.160156,0.162388,0.158482,0.16183,0.125068,116928000,-33.33428148822392
1986-06-27,0.16183,0.164063,0.158482,0.160156,0.123774,50198400,-17.023791368003646
1986-06-30,0.160156,0.16183,0.159598,0.160156,0.123774,70761600,-22.859922178988317
1986-07-01,0.09933,0.102679,0.098772,0.102679,0.079354,470534400,-94.06672842412185
1986-07-02,0.107701,0.107701,0.104911,0.107143,0.082804,129404800,-87.28758219562938
1986-07-03,0.113281,0.113281,0.110491,0.110491,0.085392,96185600,-82.20322252426004
1986-07-04,0.11942,0.122768,0.117188,0.121652,0.094017,120131200,-64.95688532875894
1986-07-05,0.145647,0.146763,0.139509,0.140625,0.10868,198800000,-35.89775007275121
1986-07-07,0.167969,0.168527,0.157924,0.15904,0.122912,181820800,-13.600458748476843
1986-07-08,0.138951,0.145647,0.138951,0.141741,0.109543,173398400,-38.4001146871192
1986-07-10,0.151786,0.152344,0.146763,0.147321,0.113855,127993600,-30.40068812271522
1986-07-11,0.160714,0.161272,0.155692,0.159598,0.123343,143158400,-12.80051609203644
1986-07-14,0.165737,0.166853,0.16183,0.16183,0.125068,237440000,-9.60074546627483
1986-07-15,0.15625,0.15625,0.152902,0.155692,0.120325,297920000,-18.40011468711922
1986-07-16,0.158482,0.15904,0.146205,0.149554,0.115581,539840000,-27.199483907963607
1986-07-17,0.149554,0.15067,0.143415,0.143973,0.111268,250880000,-35.200344061357626
1986-07-18,0.143973,0.145089,0.139509,0.141741,0.109543,309120000,-38.4001146871192
1986-07-21,0.147321,0.15067,0.146205,0.149554,0.115581,228480000,-29.824258048289764
1986-07-22,0.149554,0.154576,0.148438,0.154576,0.119462,239680000,-24.03852781032466
1986-07-23,0.154576,0.154576,0.152344,0.152344,0.117737,179491200,-31.521844991137343
1986-07-24,0.152902,0.15346,0.147321,0.147879,0.114286,144569600,-69.8133621855558
1986-07-25,0.147879,0.151786,0.147321,0.151786,0.117306,217459200,-56.60332702190964
1986-07-28,0.151228,0.151786,0.143973,0.144531,0.111699,246400000,-80.00143358899003
1986-07-29,0.143973,0.143973,0.137277,0.139509,0.107818,595840000,-92.45334054638901
1986-07-30,0.139509,0.140625,0.133929,0.136161,0.10523,255360000,-93.22075082007042
1986-07-31,0.136161,0.140625,0.136161,0.139509,0.107818,282240000,-83.05187705017616
1986-08-01,0.102679,0.104911,0.101563,0.102121,0.078923,607600000,-99.02917688814657
1986-08-04,0.121652,0.123884,0.121652,0.123326,0.095311,193222400,-62.13615881135061
1986-08-05,0.140625,0.147879,0.140625,0.147321,0.113855,233363200,-13.68532246807384
1986-08-07,0.157366,0.157366,0.152344,0.152902,0.118168,273683200,-7.999569915595927
1986-08-08,0.142299,0.144531,0.141183,0.141183,0.109111,110140800,-29.00023296238554
1986-08-09,0.15625,0.15625,0.150112,0.155134,0.119893,126201600,-3.9997849577979885
1986-08-10,0.146763,0.147321,0.143973,0.146205,0.112993,111574400,-20.000716807340112
1986-08-12,0.194754,0.195871,0.189174,0.189732,0.146632,347200000,-6.509521991771619
1986-08-13,0.152902,0.16183,0.152902,0.160714,0.124206,454720000,-37.2789158926072
1986-08-14,0.160714,0.165179,0.160714,0.160714,0.124206,230720000,-37.2789158926072
1986-08-15,0.161272,0.162946,0.15904,0.159598,0.123343,137177600,-38.46227255376002
1986-08-18,0.159598,0.160156,0.15625,0.157924,0.12205,147347200,-40.23730754548923
1986-08-19,0.156808,0.158482,0.154576,0.157924,0.12205,137782400,-40.23730754548923
1986-08-20,0.157366,0.162946,0.157366,0.16183,0.125068,171315200,-36.095559231454374
1986-08-21,0.161272,0.162388,0.159598,0.159598,0.123343,194656000,-48.872930112235416
1986-08-22,0.160156,0.163504,0.160156,0.16183,0.125068,115718400,-61.617130651992895
1986-08-25,0.162946,0.164621,0.162388,0.162388,0.125499,126403200,-61.2254973668812
1986-08-26,0.162388,0.164621,0.162388,0.163504,0.126362,131241600,-59.18483031012286
1986-08-27,0.163504,0.165179,0.16183,0.165179,0.127656,147033600,-59.13908050406566
1986-08-28,0.165179,0.169643,0.164621,0.168527,0.130244,219699200,-52.68796485413693
1986-08-29,0.167969,0.169643,0.164621,0.165179,0.127656,135228800,-71.42823896297332
1986-09-01,0.102121,0.102679,0.097656,0.101004,0.07806,447238400,-95.34916026504787
1986-09-04,0.123326,0.123884,0.119978,0.121094,0.093586,135318400,-67.44134357592344
1986-09-05,0.147321,0.150112,0.146205,0.148996,0.11515,222499200,-28.681567505244008
1986-09-06,0.168527,0.169085,0.160156,0.160714,0.124206,247027200,-12.403628432911491
1986-09-07,0.152902,0.155134,0.151786,0.154576,0.119462,365120000,-20.93016794699043
1986-09-09,0.154576,0.160714,0.154576,0.159598,0.123343,150774400,-13.953908344562212
1986-09-10,0.146205,0.148438,0.145647,0.147321,0.113855,77952000,-31.008376512425833
1986-09-12,0.189174,0.19029,0.183594,0.189174,0.146201,302400000,-1.204741239717575
1986-09-15,0.143973,0.147879,0.142857,0.147879,0.114286,222723200,-45.78340566098839
1986-09-16,0.147879,0.156808,0.145089,0.155692,0.120325,246400000,-37.34913746572533
1986-09-17,0.155692,0.15625,0.152902,0.152902,0.118168,116860800,-40.36099056501931
1986-09-18,0.152902,0.154018,0.15067,0.151786,0.117306,99030400,-41.56573180473691
1986-09-19,0.15067,0.151228,0.148438,0.150112,0.116012,127612800,-43.37284366431332
1986-09-22,0.149554,0.157924,0.149554,0.157366,0.121618,239680000,-35.54202560614892
1986-09-23,0.157366,0.16183,0.156808,0.161272,0.124637,338240000,-41.270337922402994
1986-09-24,0.161272,0.162388,0.151786,0.156808,0.121187,176870400,-70.58798726624924
1986-09-25,0.156808,0.157366,0.150112,0.154018,0.119031,187801600,-76.46996816562313
1986-09-26,0.152344,0.15346,0.151228,0.152902,0.118168,70022400,-78.82276052537263
1986-09-29,0.150112,0.151228,0.141183,0.145089,0.11213,208947200,-92.04594049728146
1986-09-30,0.146763,0.151228,0.145647,0.149554,0.115581,180790400,-82.95355041032848
1986-10-01,0.101004,0.103237,0.101004,0.101563,0.078492,153238400,-99.37392200344958
1986-10-02,0.107143,0.109375,0.106027,0.106585,0.082373,111843200,-90.90805421608236
1986-10-03,0.110491,0.111049,0.109933,0.109933,0.08496,75488000,-85.45386419913983
1986-10-04,0.121094,0.12221,0.119978,0.121652,0.094017,109984000,-66.36257005082759
1986-10-06,0.160714,0.160714,0.156808,0.160714,0.124206,246892800,-2.727095008471277
1986-10-07,0.155134,0.157924,0.154576,0.157924,0.12205,208566400,-7.27225335592336
1986-10-09,0.15904,0.160156,0.155134,0.15625,0.120756,75667200,-9.999348364394637
1986-10-10,0.146763,0.148996,0.144531,0.148438,0.114718,58531200,-22.72579173726055
1986-10-11,0.160156,0.160156,0.156808,0.157924,0.12205,105884800,-7.27225335592336
1986-10-12,0.189174,0.195313,0.1875,0.194196,0.150082,244160000,-1.1844044576869432
1986-10-13,0.147879,0.154576,0.147321,0.154576,0.119462,99680000,-43.195241175285496
1986-10-14,0.154576,0.157366,0.15067,0.151786,0.117306,199337600,-46.153601459033595
1986-10-15,0.149554,0.149554,0.146205,0.148996,0.11515,205408000,-49.11196174278171
1986-10-16,0.148996,0.151228,0.148438,0.150112,0.116012,135766400,-47.92861762928246
1986-10-17,0.15067,0.151786,0.148996,0.150112,0.116012,151872000,-50.6249580001344
1986-10-20,0.149554,0.150112,0.146763,0.146763,0.113424,148982400,-56.86343405949871
1986-10-21,0.147321,0.147321,0.145647,0.146205,0.112993,113724800,-65.1861684476007
1986-10-22,0.146205,0.146763,0.143973,0.145089,0.11213,94483200,-97.8262563303467
1986-10-23,0.145089,0.147879,0.145089,0.147879,0.114286,123132800,-92.39189715621343
1986-10-24,0.147879,0.148438,0.146205,0.147321,0.113855,75331200,-93.4787689910401
1986-10-27,0.149554,0.151786,0.148438,0.151786,0.117306,151200000,-84.78184651343979
1986-10-28,0.151786,0.152344,0.147321,0.148996,0.11515,142240000,-90.21620568757304
1986-10-29,0.149554,0.149554,0.147879,0.148996,0.11515,85433600,-90.21620568757304
1986-10-30,0.149554,0.155134,0.148996,0.152902,0.118168,293440000,-33.33084447099224
1986-10-31,0.152902,0.155692,0.152902,0.154576,0.119462,121296000,-20.83177779437028
1986-11-02,0.106585,0.107143,0.104911,0.106585,0.082373,153462400,-96.70349146334259
1986-11-03,0.109933,0.111049,0.109375,0.111049,0.085823,103062400,-87.91280203225618
1986-11-04,0.121652,0.122768,0.120536,0.120536,0.093155,75667200,-69.23061775073353
1986-11-06,0.160714,0.16183,0.158482,0.161272,0.124637,186860800,-0.9803404838454698
1986-11-07,0.157924,0.168527,0.157366,0.165737,0.128088,224000000,-4.385689134808876
1986-11-08,0.142299,0.149554,0.141741,0.149554,0.115581,183433600,-29.824258048289764
1986-11-09,0.154576,0.155134,0.145089,0.145647,0.112561,134355200,-35.96579476861169
1986-11-11,0.158482,0.159598,0.157366,0.158482,0.122481,50176000,-15.790052816901403
1986-11-12,0.194754,0.195871,0.19029,0.191406,0.147926,226240000,-4.908751099384342
1986-11-13,0.162946,0.162946,0.158482,0.158482,0.122481,137513600,-41.10488126649075
1986-11-14,0.158482,0.158482,0.155692,0.157366,0.121618,135116800,-42.33179419525065
1986-11-17,0.157366,0.165179,0.15625,0.162388,0.125499,141680000,-36.81068601583112
1986-11-18,0.162388,0.164063,0.156808,0.157924,0.12205,170060800,-41.718337730870694
1986-11-19,0.156808,0.157366,0.154018,0.15625,0.120756,302400000,-43.55870712401055
1986-11-20,0.155692,0.157924,0.155692,0.157366,0.121618,295680000,-44.51650943396225
1986-11-21,0.157366,0.16183,0.156808,0.160714,0.124206,286720000,-46.667551602840646
1986-11-24,0.16183,0.170201,0.160714,0.169643,0.131106,376320000,-48.45372251985962
1986-11-25,0.169643,0.180246,0.169643,0.179688,0.13887,848960000,-29.896545353777956
1986-11-26,0.179129,0.184152,0.178571,0.180804,0.139732,506240000,-27.834842046924074
1986-11-28,0.180804,0.181362,0.176897,0.178571,0.138006,220550400,-34.06718916151389
1986-12-02,0.106585,0.107143,0.106027,0.107143,0.082804,133056000,-98.75784693468678
1986-12-03,0.111049,0.112165,0.110491,0.110491,0.085392,85680000,-95.03138773874716
1986-12-05,0.148996,0.163504,0.148438,0.162388,0.125499,400422400,-27.857920000000004
1986-12-06,0.161272,0.162388,0.160714,0.160714,0.124206,129091200,-30.000640000000015
1986-12-08,0.148996,0.15346,0.148996,0.152902,0.118168,244160000,-39.99999999999999
1986-12-09,0.145089,0.146205,0.141741,0.141741,0.109543,228480000,-54.28607999999999
1986-12-11,0.159598,0.163504,0.15904,0.163504,0.126362,130995200,-26.429439999999996
1986-12-12,0.191406,0.191964,0.184152,0.184152,0.14232,180118400,-9.090380162211837
1986-12-15,0.183036,0.186384,0.180246,0.186384,0.144044,209059200,-6.493128687294183
1986-12-16,0.185826,0.189732,0.185826,0.189732,0.146632,151939200,-2.5972514749176536
1986-12-17,0.189174,0.189732,0.182478,0.184152,0.14232,151110400,-9.090380162211837
1986-12-18,0.183594,0.186942,0.18192,0.18471,0.142751,175056000,-8.441067293482416
1986-12-19,0.18471,0.189732,0.18471,0.188058,0.145338,199091200,-4.545190081105918
1986-12-22,0.1875,0.189732,0.186384,0.188058,0.145338,164371200,-4.545190081105918
1986-12-23,0.188616,0.189174,0.186942,0.188058,0.145338,244160000,-4.794226308102062
1986-12-24,0.1875,0.188058,0.185826,0.186942,0.144476,95760000,-9.999402664118033
1986-12-26,0.186942,0.186942,0.183036,0.183036,0.141457,89868800,-17.776715847320936
1986-12-29,0.183036,0.183594,0.179688,0.180804,0.139732,117644800,-22.220894809151197
1986-12-30,0.180804,0.185268,0.180246,0.183036,0.141457,148153600,-17.776715847320936
1986-12-31,0.183036,0.18471,0.180246,0.180804,0.139732,132563200,-33.896245899647674
1987-01-04,0.28125,0.299107,0.27846,0.297991,0.230298,217862400,-0.9345246568804007
1987-01-05,0.354911,0.357143,0.351563,0.357143,0.276013,132720000,-0.0
1987-01-06,0.354911,0.354911,0.345982,0.347098,0.268659,83305600,-5.660590008734592
1987-01-07,0.363839,0.363839,0.354911,0.357143,0.276433,94830400,-3.636146423315667
1987-01-09,0.488839,0.493304,0.46875,0.46875,0.363288,138880000,-7.829319932656503
1987-01-10,0.506696,0.524554,0.504464,0.520089,0.403076,116480000,-1.2947057697772297
1987-01-12,0.299107,0.303571,0.292411,0.296875,0.230584,181440000,-66.01955542152604
1987-01-13,0.201451,0.202567,0.199219,0.199219,0.153964,211724800,-94.33664089820391
1987-01-14,0.199219,0.215402,0.198661,0.214844,0.166039,504000000,-89.80589562322756
1987-01-15,0.215402,0.229353,0.214286,0.222656,0.172077,546560000,-87.54066796958818
