Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,VWAP
1981-02-19,0.114955,0.114955,0.114397,0.114397,0.08841,22310400,0.1273995,0.12119424398942731,0.12702909104756505,32.29112222802958,-0.005834847058137735,-0.004837776677801092,0.1273995,0.14925215575574152,0.10554684424425848,0.11458299999999999
1981-02-20,0.108817,0.108817,0.108259,0.108259,0.083667,24371200,0.12547429999999998,0.11920420645259235,0.12563871393293058,32.97874368506338,-0.0064345074803382335,-0.005157122838308521,0.12547429999999998,0.14692482512766591,0.10402377487233405,0.108445
1981-02-23,0.109933,0.110491,0.109933,0.109933,0.08496,14112000,0.1236607,0.11777786699834737,0.12447532771567646,40.47573333333334,-0.006697460717329087,-0.005465190414112635,0.1236607,0.14382623113450865,0.10349516886549134,0.110119
1981-02-24,0.107143,0.107143,0.106027,0.106027,0.081942,16979200,0.12176340000000001,0.11597004130629393,0.12310878492192265,31.32543126713732,-0.007138743615628718,-0.005799901054415852,0.12176340000000001,0.14100121345929761,0.1025255865407024,0.106399
1981-02-25,0.112723,0.113281,0.112723,0.112723,0.087117,19488000,0.1202567,0.11547049648994101,0.12233946752029876,34.48268759397723,-0.006868971030357746,-0.006013715049604231,0.1202567,0.13711106029918466,0.10340233970081533,0.11290899999999998
1981-02-26,0.114397,0.114955,0.114397,0.114397,0.08841,10841600,0.1190569,0.11530534318379623,0.12175113659286921,36.66646755470603,-0.006445793409072975,-0.00610013072149798,0.1190569,0.13375348210032434,0.10436031789967565,0.11458299999999999
1981-02-27,0.118304,0.11942,0.118304,0.118304,0.09143,14761600,0.11830355,0.11576667500167373,0.12149579314154557,40.625699992533434,-0.005729118139871842,-0.006025928205172753,0.11830355,0.13136432229077874,0.10524277770922123,0.118676
1981-03-02,0.118862,0.11942,0.118862,0.118862,0.091861,11760000,0.11794085000000001,0.11624287884757008,0.12130069735328293,47.05907155205127,-0.005057818505712852,-0.005832306265280773,0.11794085000000001,0.130480634154526,0.10540106584547405,0.11904800000000001
1981-03-03,0.117746,0.117746,0.117188,0.117188,0.090567,16172800,0.11785715000000001,0.11638828210179007,0.1209960531048916,45.45491569601695,-0.0046077710031015295,-0.005587399212844924,0.11785715000000001,0.13039339252066134,0.10532090747933867,0.11737399999999999
1981-03-04,0.116629,0.116629,0.116071,0.116071,0.089704,13708800,0.1174944,0.11633946947074544,0.12063123435638112,48.19188669876292,-0.004291764885635679,-0.005328272347403075,0.1174944,0.1297817302209182,0.10520706977908179,0.116257
1981-03-05,0.116071,0.116071,0.115513,0.115513,0.089273,5376000,0.11688055,0.1162123203214,0.12025210588553807,48.78059440559441,-0.004039785564138074,-0.005070574990750075,0.11688055,0.12818996041741207,0.10557113958258793,0.11569899999999998
1981-03-06,0.115513,0.115513,0.114397,0.114397,0.08841,11603200,0.11621089999999998,0.11593304027195384,0.11981839433846117,50.63285396724584,-0.003885354066507335,-0.004833530805901528,0.11621089999999998,0.1263231273854345,0.10609867261456546,0.11476900000000001
1981-03-09,0.106027,0.106027,0.105469,0.105469,0.08151,15321600,0.11506695,0.11432318792242248,0.1187554762393159,38.88977381331634,-0.004432288316893421,-0.004753282308099906,0.11506695,0.12455520550989474,0.10557869449010526,0.105655
1981-03-10,0.101004,0.101004,0.100446,0.100446,0.077628,28380800,0.11400664999999999,0.11218823593435749,0.11739921874010731,28.88857916533928,-0.005210982805749817,-0.0048448224076298885,0.11400664999999999,0.12501432950640753,0.10299897049359244,0.100632
1981-03-11,0.097656,0.097656,0.09654,0.09654,0.07461,29859200,0.11275104999999999,0.10978081502137942,0.11585409142602528,30.952533333333335,-0.006073276404645861,-0.005090513207033083,0.11275104999999999,0.12565274019486228,0.0998493598051377,0.096912
1981-03-12,0.100446,0.101004,0.100446,0.100446,0.077628,59248000,0.11188605,0.10834468963347489,0.11471275132039377,41.2494680017024,-0.006368061686918877,-0.005346022903010243,0.11188605,0.1256674629361174,0.09810463706388257,0.10063200000000001
1981-03-13,0.099888,0.099888,0.09933,0.09933,0.076766,231302400,0.11102109999999998,0.10695781430524798,0.11357328825962386,37.97436769876374,-0.006615473954375881,-0.005599913113283371,0.11102109999999998,0.12569187957818104,0.09635032042181893,0.09951600000000002
1981-03-16,0.103237,0.104353,0.103237,0.103237,0.079785,37228800,0.11049099999999998,0.10638538133520982,0.1128076372774295,46.83573016377081,-0.006422255942219679,-0.005764381679070633,0.11049099999999998,0.12549543763130006,0.09548656236869989,0.10360899999999999
1981-03-17,0.108259,0.109375,0.108259,0.108259,0.083667,43747200,0.11007249999999999,0.10667363036056215,0.1124707011828051,44.73733848910684,-0.005797070822242942,-0.005770919507705095,0.11007249999999999,0.12482081937615427,0.0953241806238457,0.10863099999999998
1981-03-18,0.114955,0.116071,0.114955,0.114955,0.088841,36937600,0.10973764999999999,0.10794768722816797,0.11265472331741212,50.58818568958974,-0.0047070360892441515,-0.005558142824012907,0.10973764999999999,0.12365997502172396,0.09581532497827602,0.11532699999999999
1981-03-19,0.114397,0.114397,0.113839,0.113839,0.087979,37811200,0.10970975000000001,0.10885404303921906,0.11274244751612233,44.999216002508774,-0.003888404476903279,-0.0052241951545909816,0.10970975000000001,0.1235949473262705,0.09582455267372952,0.114025
1981-03-20,0.114955,0.116071,0.114955,0.114955,0.088841,14604800,0.11004454999999999,0.10979265180241612,0.11290634029270587,45.678192960332744,-0.0031136884902897427,-0.004802093821730734,0.11004454999999999,0.12410427223241365,0.09598482776758634,0.115327
1981-03-23,0.11942,0.120536,0.11942,0.11942,0.092292,22019200,0.1105189,0.11127378229435211,0.11338883360435728,52.325387564594095,-0.002115051310005167,-0.004264685319385621,0.1105189,0.12518964754885042,0.0958481524511496,0.11979200000000001
1981-03-24,0.11942,0.11942,0.118862,0.118862,0.091861,28156800,0.11116065,0.11244120040291333,0.11379425333736784,52.94204456812768,-0.0013530529344545073,-0.0036823588423993987,0.11116065,0.1261240421748694,0.09619725782513061,0.11904800000000001
1981-03-25,0.117746,0.117746,0.116629,0.116629,0.090135,7056000,0.11135595000000001,0.11308547726400359,0.11400423457163689,51.13627107599576,-0.0009187573076333,-0.0031296385354461793,0.11135595000000001,0.12650599827471884,0.09620590172528118,0.11700133333333332
1981-03-26,0.114955,0.114955,0.114397,0.114397,0.08841,12275200,0.11135595000000001,0.11328724999261841,0.11403332830707119,50.0,-0.0007460783144527805,-0.0026529264912474996,0.11135595000000001,0.12650599827471884,0.09620590172528118,0.114583
1981-03-27,0.111049,0.111049,0.110491,0.110491,0.085392,12252800,0.1109653,0.11285705768606173,0.11377093361765851,55.55506393522412,-0.0009138759315967804,-0.002305116379317356,0.1109653,0.12575974713895602,0.096170852861044,0.11067700000000001
1981-03-30,0.110491,0.111607,0.110491,0.110491,0.085392,9900800,0.11054675,0.11249304881128301,0.11352797557190604,62.50031110779265,-0.0010349267606230284,-0.0020510784555784907,0.11054675,0.1248665766804417,0.0962269233195583,0.11086300000000002
1981-03-31,0.110491,0.110491,0.109375,0.109375,0.084529,15993600,0.1101561,0.11201334899416254,0.11322034775176484,67.16413918532189,-0.0012069987576023011,-0.0018822625159832529,0.1101561,0.12413531366510763,0.09617688633489238,0.10974699999999998
1981-04-01,0.108817,0.108817,0.108259,0.108259,0.083667,34070400,0.1097655,0.11143575684121446,0.11285284051089338,61.290788751119976,-0.001417083669678923,-0.001789226746722387,0.1097655,0.12348294221209262,0.09604805778790738,0.10844499999999999
1981-04-02,0.117746,0.118304,0.117746,0.117746,0.090998,31404800,0.10987715,0.11240656348102762,0.11321529676934572,71.4289038864324,-0.0008087332883180975,-0.0015931280550415291,0.10987715,0.12382596137022436,0.09592833862977565,0.117932
1981-04-03,0.118304,0.118862,0.118304,0.118304,0.09143,16486400,0.11007250000000002,0.11331386140702338,0.11359223774939418,69.01390676661366,-0.0002783763423708091,-0.0013301777125073852,0.11007250000000002,0.12439233448154842,0.09575266551845162,0.11849
1981-04-06,0.116629,0.116629,0.116071,0.116071,0.089704,22803200,0.1106026,0.11373803657517362,0.11377584976795758,60.60490877497826,-3.7813192783967e-05,-0.0010717048085627015,0.1106026,0.12498968157963047,0.09621551842036952,0.11625700000000001
1981-04-07,0.115513,0.115513,0.114955,0.114955,0.088841,10684800,0.11132805000000001,0.1139252617174546,0.11386319422959035,50.0,6.206748786424798e-05,-0.0008449503492773116,0.11132805000000001,0.12500442117882693,0.09765167882117308,0.11514100000000001
1981-04-08,0.120536,0.121652,0.120536,0.120536,0.093155,21952000,0.11252785000000001,0.11494229837630773,0.11435747613850958,59.375087493350506,0.0005848222377981549,-0.0005589958318622184,0.11252785000000001,0.12488877638795397,0.10016692361204606,0.12090800000000002
1981-04-09,0.122768,0.123326,0.122768,0.122768,0.09488,12499200,0.11364394999999998,0.1161462524722604,0.11498047790602739,60.60597833464556,0.0011657745662330132,-0.0002140417522431721,0.11364394999999998,0.12542922510296756,0.10185867489703242,0.12295400000000002
1981-04-10,0.124442,0.125,0.124442,0.124442,0.096173,33465600,0.11489955,0.11742252132268187,0.1156813313944698,57.37618236296339,0.0017411899282120669,0.0001770045838478757,0.11489955,0.12556102477652703,0.10423807522347298,0.124628
1981-04-13,0.124442,0.125,0.124442,0.124442,0.096173,16060800,0.11595980000000002,0.11850244111919235,0.11633026980969426,58.33233783299487,0.0021721713094980943,0.0005760379289779195,0.11595980000000002,0.12593322932311418,0.10598637067688584,0.12462799999999999
1981-04-14,0.124442,0.125,0.124442,0.124442,0.096173,6652800,0.11676895000000001,0.11941621940854737,0.11693113871267986,62.5003999872004,0.002485080695867503,0.0009578464823558362,0.11676895000000001,0.12673763846306677,0.10680026153693326,0.12462799999999999
1981-04-15,0.118862,0.118862,0.118304,0.118304,0.09143,34048000,0.11693640000000001,0.11924510873030932,0.11703283214137025,55.55650368347698,0.0022122765889390633,0.0012087325036724817,0.11693640000000001,0.1268892915110924,0.10698350848890763,0.11849
1981-04-16,0.112165,0.112165,0.111607,0.111607,0.086254,23878400,0.11682479999999999,0.1180700150794925,0.1166309186494169,51.47043322441234,0.001439096430075601,0.0012548052889531055,0.11682479999999999,0.12697208131803608,0.1066775186819639,0.111793
1981-04-20,0.114955,0.115513,0.114955,0.114955,0.088841,35347200,0.11682479999999999,0.1175907819903398,0.11650677652723786,55.404881828748536,0.0010840054631019447,0.0012206453237828734,0.11682479999999999,0.12697208131803608,0.1066775186819639,0.11514100000000001
1981-04-21,0.122768,0.123326,0.122768,0.122768,0.09488,28537600,0.11699219999999999,0.11838727706874907,0.11697057085855357,63.95307649032151,0.0014167062101955036,0.0012598575010653995,0.11699219999999999,0.12742616144379124,0.10655823855620875,0.12295400000000001
1981-04-22,0.127232,0.12779,0.127232,0.127232,0.09833,18995200,0.1174107,0.11974800367355691,0.11773067672088294,68.4774351882511,0.0020173269526739673,0.0014113513913871132,0.1174107,0.1287891225731262,0.10603227742687382,0.12741799999999998
1981-04-23,0.13058,0.131138,0.13058,0.13058,0.100917,58016000,0.11810825,0.12141446464685585,0.11868247844526199,64.19627450112827,0.0027319862015938584,0.0016754783534284623,0.11810825,0.1309067964943648,0.1053097035056352,0.13076600000000002
1981-04-24,0.13058,0.13058,0.129464,0.129464,0.100055,35056000,0.11886160000000001,0.12265285470118571,0.11948110967153888,62.194055944055926,0.0031717450296468302,0.001974731688672136,0.11886160000000001,0.13248736677359546,0.10523583322640458,0.12983599999999998
1981-04-27,0.128906,0.128906,0.128348,0.128348,0.099192,38528000,0.11975445,0.1235290309010033,0.120137916362536,63.7501959993728,0.003391114538467299,0.002258008258631169,0.11975445,0.13341093825129988,0.10609796174870012,0.128534
1981-04-28,0.126674,0.126674,0.126116,0.126116,0.097467,32188800,0.1205357,0.1239270261470028,0.12058073737271852,62.19541510959593,0.0033462887742842784,0.0024756643617617913,0.1205357,0.13374115517420326,0.10733024482579673,0.126302
1981-04-29,0.125,0.125,0.124442,0.124442,0.096173,13641600,0.12128904999999998,0.12400625289361775,0.12086675682659122,54.66644365860651,0.0031394960670265287,0.0026084307028147393,0.12128904999999998,0.13349492822968473,0.10908317177031523,0.12462799999999999
1981-04-30,0.126674,0.12779,0.126674,0.126674,0.097898,12611200,0.1222098,0.12441667552536886,0.12129692298758446,54.66644365860652,0.0031197525377844038,0.0027106950698086722,0.1222098,0.13296967989758823,0.11144992010241174,0.12704600000000002
1981-05-01,0.126674,0.12779,0.126674,0.126674,0.097898,16553600,0.12265619999999999,0.12476395621377366,0.12169522498850413,52.77763950420629,0.0030687312252695303,0.002782302300900844,0.12265619999999999,0.1333770545928017,0.11193534540719828,0.12704600000000002
1981-05-04,0.126674,0.126674,0.126116,0.126116,0.097467,14448000,0.12304679999999998,0.12497196295011617,0.12202268980417048,52.05469363707778,0.0029492731459456883,0.0028156964699098132,0.12304679999999998,0.1336687894974627,0.11242481050253728,0.126302
1981-05-05,0.126116,0.126116,0.125558,0.125558,0.097036,17539200,0.12352115000000001,0.12506212249625215,0.12228456463349119,51.35128590109944,0.00277755786276096,0.0028080687484800426,0.12352115000000001,0.13366818296587354,0.11337411703412649,0.125744
1981-05-06,0.122768,0.122768,0.12221,0.12221,0.094448,18950400,0.1238839,0.12462333441990567,0.12227904132730666,55.072200290878854,0.002344293092599009,0.002715313617303836,0.1238839,0.1332285213947128,0.1145392786052872,0.122396
1981-05-07,0.123884,0.124442,0.123884,0.123884,0.095742,9363200,0.1240513,0.1245095906629971,0.12239792715491357,68.33427914339474,0.0021116635080835333,0.002594583595459776,0.1240513,0.13326239591971026,0.11484020408028973,0.12406999999999999
1981-05-08,0.125,0.125558,0.125,0.125,0.096605,7907200,0.1241629,0.12458503825330525,0.12259067329158664,66.07251432045824,0.001994364961718606,0.002474539868711542,0.1241629,0.1333626076589707,0.11496319234102931,0.12518600000000002
1981-05-11,0.122768,0.122768,0.12221,0.12221,0.094448,11939200,0.1240513,0.12421964775279676,0.12256247526998762,48.93617021276595,0.0016571724828091383,0.0023110663915310616,0.1240513,0.13329081787532332,0.1148117821246767,0.12239600000000002
1981-05-12,0.12221,0.123884,0.12221,0.12221,0.094448,4256000,0.12393969999999999,0.12391047117544342,0.12253636599072928,38.461538461538446,0.0013741051847141333,0.002123674150167676,0.12393969999999999,0.13321320417161983,0.11466619582838015,0.12276799999999999
1981-05-13,0.12221,0.123326,0.121652,0.121652,0.094017,4905600,0.1238002,0.12356301407152905,0.12247085739882341,26.47058823529413,0.001092156672705638,0.0019173706546752685,0.1238002,0.1331256827920736,0.11447471720792639,0.12221000000000001
1981-05-14,0.121094,0.121094,0.119978,0.119978,0.092723,4928000,0.1238839,0.12301147344513996,0.12228620129520686,25.71428571428575,0.0007252721499331066,0.0016789509537268362,0.1238839,0.1330299992410051,0.11473780075899492,0.12034999999999998
1981-05-15,0.122768,0.124442,0.122768,0.122768,0.09488,4905600,0.12444195,0.1229740159920415,0.12232189008815449,36.84210526315793,0.0006521259038870103,0.0014735859437588713,0.12444195,0.13157434366257167,0.11730955633742832,0.12332599999999999
1981-05-18,0.125,0.126116,0.125,0.125,0.096605,4166400,0.12494419999999999,0.12328570583941972,0.12252026860014305,47.36842105263156,0.0007654372392766756,0.0013319562028624324,0.12494419999999999,0.1305053724473776,0.1193830275526224,0.125372
1981-05-19,0.123326,0.123326,0.122768,0.122768,0.09488,25424000,0.12494420000000002,0.12320605878720131,0.12253861907420652,46.15384615384617,0.000667439712994794,0.0011990529048889048,0.12494420000000002,0.13050537244737762,0.11938302755262242,0.122954
1981-05-20,0.126674,0.12779,0.126674,0.126674,0.097898,13283200,0.12491630000000001,0.12373958820455495,0.12284494358722825,50.0,0.0008946446173267036,0.0011381712473764647,0.12491630000000001,0.1304345786446498,0.11939802135535021,0.127046
1981-05-21,0.133929,0.134487,0.133929,0.133929,0.103505,32211200,0.12508375,0.12530719001923882,0.12366598480298911,61.81942589032612,0.0016412052162497054,0.001238778041151113,0.12508375,0.13146191373096092,0.11870558626903907,0.13411499999999998
1981-05-22,0.140067,0.141183,0.140067,0.140067,0.108249,31427200,0.1256139,0.12757793001627898,0.12488087481758252,69.23161754569766,0.002697055198696466,0.0015304334726601834,0.1256139,0.13470900718434559,0.11651879281565442,0.140439
1981-05-26,0.140067,0.140067,0.139509,0.139509,0.107818,85344000,0.12617194999999998,0.12941347924454377,0.12596443964590975,69.23161754569766,0.0034490395986340183,0.0019141546978549504,0.12617194999999998,0.13714842949457084,0.11519547050542911,0.139695
1981-05-27,0.147321,0.147879,0.147321,0.147321,0.113855,149497600,0.1272322,0.1321684824376909,0.12754640707954606,80.82238860930404,0.004622075358144823,0.0024557388299129247,0.1272322,0.14172060784685606,0.11274379215314394,0.14750700000000003
1981-05-28,0.147321,0.147879,0.147321,0.147321,0.113855,73987200,0.12837615,0.13449963898573844,0.1290111917403204,80.00051201966156,0.005488447245418027,0.0030622805130139453,0.12837615,0.14533860734773363,0.11141369265226637,0.14750700000000003
1981-05-29,0.147879,0.148438,0.147879,0.147879,0.114286,59382400,0.1294364,0.13655800221870176,0.13040880716696335,79.71067189569645,0.006149195051738415,0.0036796634207588393,0.1294364,0.14847472588172989,0.11039807411827013,0.14806533333333335
1981-06-01,0.147879,0.148438,0.147879,0.147879,0.114286,51251200,0.13049665000000002,0.13829969418505533,0.13170289552496606,85.93789376417551,0.006596798660089276,0.004263090468624927,0.13049665000000002,0.15117814866579204,0.10981515133420801,0.14806533333333335
1981-06-02,0.141183,0.141183,0.140625,0.140625,0.10868,40432000,0.1312221,0.13865743354120066,0.13236379215274635,71.42923639071844,0.006293641388454313,0.004669200652590804,0.1312221,0.15227120881373915,0.11017299118626087,0.14081100000000002
1981-06-03,0.140625,0.141741,0.140625,0.140625,0.10868,39446400,0.13197545,0.13896013607332364,0.13297573347476513,72.36907260251361,0.005984402598558508,0.0049322410417843455,0.13197545,0.15324831603287462,0.11070258396712537,0.140997
