Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,VWAP
2/15/2002,-0.7492909994559592,-0.749187531011076,-0.7492148144224897,-0.7493322496010881,-0.7256800499103654,-0.3438359535494721,-0.7477598779729874,-0.7484711449013036,-0.7477676601990346,-0.06784528009097651,-0.15854223728252392,-0.16855357052013972,-0.7477598779729874,-0.7487987673164523,-0.7458230504329827,-0.7492653716592879
2/19/2002,-0.7495438406705369,-0.7495481263837608,-0.7496692212562365,-0.7497521827643217,-0.726036450538442,-0.004567066763848014,-0.7477524591352046,-0.7485584638524047,-0.7477944559785958,-0.4673604614268568,-0.16111399691269798,-0.16934880509106393,-0.7477524591352046,-0.7488156837470413,-0.7457883342610029,-0.7496767047328239
2/20/2002,-0.749868930112902,-0.7497657825584644,-0.7497123512704599,-0.749584867223456,-0.7258944501848441,-0.2779599179269998,-0.7477308627100866,-0.7486065279857366,-0.7478067838410205,-0.6622718290846655,-0.16263190619223886,-0.1703081381279664,-0.7477308627100866,-0.7488691920241147,-0.7456824901198164,-0.7497084329140634
2/21/2002,-0.7498196674500762,-0.7498307664982873,-0.7500108622345355,-0.7501196265786747,-0.7263482987857983,0.14278491712961117,-0.7477559202132096,-0.7487297248819451,-0.7478580957838865,-1.3492884318612601,-0.16568980868764768,-0.17172659656433642,-0.7477559202132096,-0.748797517845748,-0.745816057963872,-0.7500070907889587
2/22/2002,-0.7502334076193853,-0.7498470124832429,-0.7499942751963349,-0.7497128295318044,-0.726003040857323,0.03773381996845351,-0.747763668633507,-0.7487711890640636,-0.7478752565800715,-0.799844641892582,-0.16672361378752032,-0.17308144838338635,-0.747763668633507,-0.7487894058582849,-0.7458415943013608,-0.7498714419260127
2/25/2002,-0.7498426530150378,-0.7492719810246982,-0.7497090264330155,-0.7493617737115714,-0.7257051163800472,0.09087284825992897,-0.7477544366302931,-0.7487520971240664,-0.7478649546916213,-0.7561384576196156,-0.16634900140614106,-0.17408557889112697,-0.7477544366302931,-0.748789123616156,-0.7458223298877105,-0.7494666578774943
2/26/2002,-0.7494945963961632,-0.7493856847267959,-0.7494138217318734,-0.7494077041883654,-0.725744088202124,-0.34398202014730467,-0.7477478422103975,-0.7487430306433737,-0.7478588426657566,-0.822936855308418,-0.16622263338749296,-0.17486198101735634,-0.7477478422103975,-0.748790078314598,-0.745807271905277,-0.7494228976067173
2/27/2002,-0.7494847401859076,-0.7494246714521712,-0.7501800203049627,-0.74996871740412,-0.7262202222022809,1.6645067333489387,-0.7477661409639677,-0.748821937932059,-0.7478950393827624,-1.0223579745676248,-0.16804047333715047,-0.17587009967988962,-0.7477661409639677,-0.748755735330396,-0.7458846175782597,-0.7498758099766278
2/28/2002,-0.750072508664654,-0.7499639544667764,-0.7500440363109363,-0.750054019485622,-0.7262926221231619,0.16935443127534888,-0.747805542230484,-0.7489018699742125,-0.7479349190663858,-1.0005758742875093,-0.16974619652451117,-0.1770397240501425,-0.747805542230484,-0.7487230237241973,-0.746004891266096,-0.7500410060831687
3/1/2002,-0.7501447568924413,-0.7496683248413223,-0.7498881404412651,-0.7494798885256951,-0.7258053454234037,-0.1122035427066415,-0.7478264794905726,-0.7488809014512016,-0.7479290100172625,-0.4487776962490149,-0.16910641743947089,-0.17783922136193936,-0.7478264794905726,-0.7487516156738135,-0.7460172181160365,-0.7496985879374964
3/4/2002,-0.7497080311581708,-0.7493174625055372,-0.7495763487019227,-0.7492043056649302,-0.7255714592378865,-0.11411701513824768,-0.7478284579088612,-0.7488206292538384,-0.7479029780327577,-0.4757492142748797,-0.1676496054088553,-0.17816868055778512,-0.7478284579088612,-0.7487553129357575,-0.7460172658939176,-0.749385704758283
3/5/2002,-0.7494157834910229,-0.7493662004604044,-0.749364079191783,-0.7494536346651597,-0.7257830784418863,-0.3059754913912796,-0.7478584619193063,-0.7488081076488612,-0.7478974762509425,-0.5797243820752485,-0.16735092233926174,-0.17836865827155388,-0.7478584619193063,-0.7488192134926188,-0.7460092059024646,-0.7494152458449309
3/6/2002,-0.7496357829303834,-0.7493954359562878,-0.7495199750614542,-0.74927649000226,-0.7256327348768514,-0.4324691651142531,-0.7478812123448262,-0.748770174409957,-0.7478791656171466,-0.5217768997565133,-0.16651544272880922,-0.1783507802215069,-0.7478812123448262,-0.7488857453426049,-0.7459828086428066,-0.7494174390597115
3/7/2002,-0.7494453337333374,-0.7493337084904931,-0.7492944247760476,-0.7491747815544471,-0.72554641118589,-0.3488898578344778,-0.7478859935992905,-0.7487223808215663,-0.747854623084815,-0.36317706441883285,-0.16552500190927386,-0.17812562462835763,-0.7478859935992905,-0.7488983678290865,-0.7459787868417701,-0.7492883453419722
3/8/2002,-0.7492220427610744,-0.7491517825671365,-0.7490655496531966,-0.7490829206008588,-0.725468449124051,-0.3188293520005425,-0.7478800592676247,-0.7486677635295008,-0.747825044975064,-0.1393202480665771,-0.16445785163677357,-0.1777183161184286,-0.7478800592676247,-0.7488832346214747,-0.7459831800766691,-0.7491209621592188
3/11/2002,-0.7492680138909975,-0.7491355365821809,-0.7491318978059984,-0.7489516880425626,-0.7253570773810929,-0.3370584634100426,-0.7478630788441135,-0.74860129633215,-0.7477878668491372,0.29048819041233404,-0.1632091278041827,-0.1771266313765506,-0.7478630788441135,-0.7488397361584441,-0.7459959712923666,-0.7490936142873513
3/12/2002,-0.7492975641333122,-0.7492654862692343,-0.7491318978059984,-0.7490632256124095,-0.7254517442834915,-0.3598302460121345,-0.7478673643400053,-0.748562267994407,-0.7477617642326496,0.08578471646916684,-0.16265637745437891,-0.1765356081375018,-0.7478673643400053,-0.7488528350517689,-0.7459903634419116,-0.7491745674249417
3/13/2002,-0.7493435352632355,-0.7492297560178871,-0.749115310767798,-0.7491386985718776,-0.7255157825752502,-0.4988272205095728,-0.7478709915940681,-0.7485408914424451,-0.7477432260295251,0.5446556111910297,-0.1625327962125885,-0.17603648137072733,-0.7478709915940681,-0.7488624296960692,-0.7459872913437459,-0.7491822314454851
3/14/2002,-0.7493665208281971,-0.7493109677500733,-0.7492081833221117,-0.7491583751881362,-0.7255324874158096,-0.4557083608294091,-0.7478805531797967,-0.7485258402054082,-0.7477275290566696,0.23716788514785492,-0.16255748478860416,-0.1756424362005427,-0.7478805531797967,-0.7488905229184514,-0.745976049952434,-0.7492467721657868
3/15/2002,-0.7493139850209208,-0.7491940257665399,-0.749082136691397,-0.748987771025132,-0.7253876875740474,-0.39414128984299646,-0.7478747831777879,-0.7484867758932969,-0.7477002664065473,0.08284851027815199,-0.16205221361209105,-0.17521963271490976,-0.7478747831777879,-0.7488728540166998,-0.7459836368645409,-0.7491089300696813
3/18/2002,-0.7491530860661896,-0.7491647902706565,-0.7490589185528186,-0.7490566667403232,-0.7254461637248482,-0.22810738808675635,-0.7478609351729673,-0.7484643538915475,-0.7476801633635896,0.055289858750620584,-0.16195039111751894,-0.1748597136019985,-0.7478609351729673,-0.7488433706301093,-0.7459873465624444,-0.7491144008754441
3/19/2002,-0.749238463648683,-0.749083560345878,-0.7490655496531966,-0.7490205837577537,-0.7254155351142083,-0.3903727716189171,-0.7478241724129694,-0.7484398128668183,-0.7476588573748758,0.9253750985603034,-0.16180950762636873,-0.17454178618943492,-0.7478241724129694,-0.7488096727209118,-0.7459471828504651,-0.7490772018884417
3/20/2002,-0.7492483198589385,-0.7491355365821809,-0.7489992200749057,-0.7489976185193566,-0.7253960492031699,-0.25480836217054337,-0.7477946632378968,-0.7484155032612189,-0.7476374162102027,1.1078002944417042,-0.16168414878834428,-0.17426075648939493,-0.7477946632378968,-0.7487725458132964,-0.7459262514587152,-0.7490651697989041
3/21/2002,-0.7495110172837718,-0.7494084254672154,-0.7494105154689399,-0.7492108645370165,-0.7255770397965299,0.5851622153252203,-0.7477489980571997,-0.7484278429855404,-0.7476334731247,0.12279656519243677,-0.16237412190671074,-0.17418281980701347,-0.7477489980571997,-0.7488241262298633,-0.7457715205589303,-0.7493638276737996
3/22/2002,-0.7493927979260613,-0.7493239754535933,-0.7492081833221117,-0.749269912757983,-0.725627154318208,-0.4951025222648432,-0.747726741543852,-0.7484473969713292,-0.7476342275564388,-0.4358809739887141,-0.1631716528862145,-0.1742902553551803,-0.747726741543852,-0.7488340243197912,-0.7457132084580245,-0.7492883453419722
3/25/2002,-0.749442060588887,-0.749476647688474,-0.7494171465693179,-0.7495127012583169,-0.7258332113812499,-0.3369416101317766,-0.7477343256344922,-0.7485014112319898,-0.747653040052957,-0.42422224545986104,-0.16466800744343463,-0.17469476059085598,-0.7477343256344922,-0.7488327925972007,-0.7457306763646068,-0.7494896376987465
3/26/2002,-0.7497277251902299,-0.7496228433604832,-0.7494967569228758,-0.7494765999035568,-0.7258025643529248,-0.34995614399865527,-0.7477377876356972,-0.7485415442150486,-0.7476677655723559,-0.7249692570756684,-0.16574822390813015,-0.17524833028858885,-0.7477377876356972,-0.7488322839226461,-0.7457385900265087,-0.7495530879410365
3/27/2002,-0.7496784809158561,-0.7495968643386279,-0.7494105154689399,-0.749473329653609,-0.7257997832824457,-0.6894003107016784,-0.7477128944622315,-0.7485749982212325,-0.7476811563378732,-0.9740553090806289,-0.16660153029172128,-0.17587284554068988,-0.7477128944622315,-0.748888320651512,-0.7456229164674608,-0.7495148045962114
3/28/2002,-0.7495635530910479,-0.7495448699097327,-0.7493441673161382,-0.7494077041883654,-0.725744088202124,-0.73960340037672,-0.7476804171981255,-0.7485931777355147,-0.7476886590199566,-1.047027808670079,-0.167055690495426,-0.1764691424966333,-0.7476804171981255,-0.7489991355114368,-0.7454296941402739,-0.7494535291897559
4/1/2002,-0.7496686247056006,-0.7492784939727543,-0.7494038843685619,-0.7491485276939116,-0.7255241257866872,-0.5033114650630315,-0.7476637663571291,-0.7485685627348048,-0.7476762693337292,-0.7173021836518191,-0.16653500879465705,-0.17683533298919657,-0.7476637663571291,-0.7490018877081333,-0.7453912896137883,-0.7492970998589065
4/2/2002,-0.7494650461538486,-0.7494084254672154,-0.7492081833221117,-0.74927649000226,-0.7256327348768514,-0.49092501756683277,-0.7476673936111918,-0.7485674825638544,-0.7476743443947632,-0.7458166039820394,-0.16657050912683494,-0.17713584332349605,-0.7476673936111918,-0.7490038966654787,-0.7453967289101454,-0.7493189769250108
4/3/2002,-0.7494486252662399,-0.749346716194013,-0.7492977310389811,-0.7493814687000208,-0.7257218212206066,-0.46292405076233617,-0.7476637672803295,-0.7485827695325222,-0.7476803943007518,-0.795395709833927,-0.1669633492958067,-0.17745988235653787,-0.7476637672803295,-0.7490091065134784,-0.7453831918308148,-0.7493627371957878
4/4/2002,-0.7495733909128516,-0.7491647902706565,-0.7492745129004027,-0.7490041773914429,-0.7254016113441278,-0.13957642314045815,-0.7476500836051659,-0.7485374787797101,-0.7476578471543233,-0.0697112082843653,-0.16599477666213203,-0.17751291574561878,-0.7476500836051659,-0.7489875535146729,-0.745378351911891,-0.7491680061411671
4/5/2002,-0.7491530860661896,-0.7491193087898175,-0.7491318978059984,-0.7490566667403232,-0.7254461637248482,-0.29646655587238174,-0.7476441483502997,-0.7485072563296441,-0.7476408862816238,-0.43118275602961526,-0.16542935409924558,-0.17743497074244702,-0.7476441483502997,-0.7489773078967815,-0.7453772591495124,-0.7491231553739993
4/8/2002,-0.7494124919581203,-0.7492849887282181,-0.7492380325610682,-0.7491157333334805,-0.7254962966642117,-0.3403741751808411,-0.7476457971860737,-0.748490798977663,-0.7476295886061938,-0.4150887541667416,-0.16520855772972715,-0.17732560976340384,-0.7476457971860737,-0.7489804058762977,-0.745377280297099,-0.7492336495982376
4/9/2002,-0.7492713054239001,-0.74918101806302,-0.7491617470449549,-0.7492666425080353,-0.7256243732477291,-0.5229136024921575,-0.7476616236091832,-0.7485001627444898,-0.747630386801265,-0.7072551568451806,-0.16557201205981148,-0.17731549667486848,-0.7476616236091832,-0.749010300034868,-0.7453773059287573,-0.7492237984831025
4/10/2002,-0.7493960894589636,-0.7491972640479757,-0.7491617470449549,-0.7490829206008588,-0.725468449124051,-0.4356680236067856,-0.7476626132799276,-0.7484797328602389,-0.7476174187913894,-0.4391539192286991,-0.1652532774858207,-0.1772395503255277,-0.7476626132799276,-0.749012698421083,-0.7453767139529796,-0.7491680061411671
4/11/2002,-0.7491268273567774,-0.7491160523157894,-0.7489163034584143,-0.7490172951356153,-0.7254127540437293,0.039764145678325716,-0.7476565127722039,-0.7484523183275605,-0.747600515190366,-0.007285402812903553,-0.1648045368400274,-0.17708326258540766,-0.7476565127722039,-0.7489985265609115,-0.7453796760641136,-0.7490378219270369
4/12/2002,-0.7491333920341304,-0.7491258035452814,-0.7489760019363272,-0.7489516880425626,-0.7253570773810929,-0.18719413403386387,-0.7476461267685883,-0.7484189965345516,-0.7475799688886918,0.18852615747195084,-0.16425911575244453,-0.17684211776161038,-0.7476461267685883,-0.7489732125500541,-0.7453860504950041,-0.7490389185436166
4/15/2002,-0.7491169711465219,-0.7491322983007451,-0.7488997164202139,-0.7489713646588211,-0.7253737638039671,-0.24163315504604888,-0.7476453023507014,-0.7483938377901124,-0.7475624125756074,0.6624215126367465,-0.1639336288142191,-0.1765799096892378,-0.7476453023507014,-0.7489706162819683,-0.7453872150025285,-0.749022506144707
4/16/2002,-0.7490874209042072,-0.7488594094157106,-0.748793581665144,-0.7487285945306781,-0.7251677435762959,0.580531904173929,-0.7476288167625624,-0.7483350838695813,-0.7475280441851537,0.8784309964633621,-0.16289337856001507,-0.17614868639589637,-0.7476288167625624,-0.7489081101823695,-0.7454223829691999,-0.748814652522537
4/17/2002,-0.748831288156727,-0.7488009384239439,-0.7487073402112081,-0.7486072094666064,-0.725064715044775,0.011062059204233003,-0.7476080447553313,-0.7482666361468822,-0.7474871653097079,0.9807399223377219,-0.16171698350787572,-0.175553266451251,-0.7476080447553313,-0.7488259038509284,-0.7454705637508636,-0.7487260414845923
4/18/2002,-0.7489724930793992,-0.7490120998431836,-0.748873173444191,-0.7488368618505772,-0.7252596109905302,0.02530355249290496,-0.7475999667525193,-0.7482441601835805,-0.7474664483772987,0.47131695707605886,-0.16163880679539833,-0.17506028791643202,-0.7475999667525193,-0.7488035675268158,-0.7454784923923061,-0.7489284243193784
4/19/2002,-0.7489757662238496,-0.7490218328800832,-0.7488565864059904,-0.7489779419030981,-0.7253793627802957,-0.043303928509035736,-0.7475882624188447,-0.7482469143605696,-0.7474577916940739,-0.06519795467851085,-0.16212131942452457,-0.17476862674262075,-0.7475882624188447,-0.7487888529617829,-0.7454701777095015,-0.7489732750681672
4/22/2002,-0.7491892193743093,-0.7492037588034395,-0.749088767791775,-0.7491255624555145,-0.7255046398756487,-0.31973496490710424,-0.7475810088339196,-0.7482720265152532,-0.7474607899172019,-0.09610191694322966,-0.16305981910097864,-0.17473509312561702,-0.7475810088339196,-0.7487861794187236,-0.7454577926449545,-0.7491603421206235
4/23/2002,-0.7492877263115086,-0.7492524967583066,-0.749135204068932,-0.7492174234091027,-0.7255826019374878,-0.4135243273753736,-0.7475661711583542,-0.7483074517951803,-0.7474704195897635,-0.07554923286518805,-0.16415562197346242,-0.1749415502387954,-0.7475661711583542,-0.7488026671896074,-0.7454078220725395,-0.7492227018849017
4/24/2002,-0.7493665208281971,-0.7493434597199848,-0.7492712066374692,-0.7493749098279345,-0.7257162590796487,-0.656155553034994,-0.7475610612445754,-0.7483617312930885,-0.7474910856900907,-0.9221474598567133,-0.16558492347449819,-0.1754109967465559,-0.7475610612445754,-0.7488119791554928,-0.7453865355971446,-0.7493507051062503
4/25/2002,-0.7496095242209713,-0.7493954359562878,-0.7493143180771816,-0.7492600836359491,-0.725618811106771,-0.5159462257755456,-0.7475503456584451,-0.748389939418118,-0.7475016540074881,-0.6361717187515492,-0.16633495104786902,-0.17594622659037998,-0.7475503456584451,-0.7488279914619111,-0.7453458414723622,-0.7493441377022866
4/26/2002,-0.7493731038940021,-0.7493856847267959,-0.7494967569228758,-0.7496242388281639,-0.7259278598659631,-0.22699728194322907,-0.747561226497433,-0.7484700064378704,-0.7475386083390206,-1.0019229620353707,-0.16816997833631184,-0.17676506641131726,-0.747561226497433,-0.7487978063005893,-0.74540278851613,-0.7495224563579977
4/29/2002,-0.7497408729333879,-0.749486398917966,-0.7494669076839193,-0.7493125729848295,-0.725663345069806,-0.3122709617578618,-0.7475694697531026,-0.7484896573259276,-0.747549572598923,-0.3719054844814689,-0.1685403171387063,-0.1774989792539388,-0.7475694697531026,-0.7487969598708772,-0.7454212222016653,-0.7494425998369874
4/30/2002,-0.7495011610735163,-0.7493824464453601,-0.7492479884988907,-0.7492108645370165,-0.7255770397965299,-0.28964524575360245,-0.7475661720815546,-0.7484905887340193,-0.7475521364270283,-0.48098168297340355,-0.16847151775447142,-0.17807146294011147,-0.7475661720815546,-0.748797572695622,-0.745413540223324,-0.7493014740480894
5/1/2002,-0.7493698123610996,-0.7494116819412434,-0.749377341392539,-0.7493060141127433,-0.7256577829288479,-0.46247124430905534,-0.7475623804978347,-0.7485060609006514,-0.7475616092547674,-0.6855049879732497,-0.16872761590320234,-0.17858396953769465,-0.7475623804978347,-0.7488016438546544,-0.7454009302894388,-0.7493857108784721
5/2/2002,-0.7495274197829284,-0.7493954359562878,-0.7492977310389811,-0.7494011453162793,-0.725738526061166,-0.3982019412627409,-0.7475823280871788,-0.7485338339606654,-0.7475774779316237,-0.8845761920051263,-0.16923528300427892,-0.17910202194201533,-0.7475823280871788,-0.748805432928621,-0.7454389877017865,-0.749385704758283
5/3/2002,-0.7496062326880687,-0.7494993884288936,-0.7493541232539606,-0.7494602119094366,-0.7257886590005296,-0.42053552407133515,-0.7476026061822381,-0.7485664497382688,-0.7475965779893197,-0.9238145676442515,-0.16981185345630062,-0.17963926292085586,-0.7476026061822381,-0.7488040300248617,-0.7454835716901623,-0.7494590061157079
5/6/2002,-0.7496784809158561,-0.7496683248413223,-0.7496758709311254,-0.7497423536422877,-0.726028107327005,-0.3712818672822051,-0.7476340937755995,-0.7486375895121398,-0.7476353132016605,-1.5568705914588399,-0.17119299101082633,-0.18036305934662591,-0.7476340937755995,-0.7487707607230153,-0.7455876862133143,-0.7497160969346068
5/7/2002,-0.7498131027727232,-0.7498470124832429,-0.7497820056861954,-0.7498014018632543,-0.7260782218486832,-0.38932109211452287,-0.747660965367354,-0.7487068973945147,-0.7476755846087443,-1.8185894741515736,-0.172431531577744,-0.18120576735454993,-0.747660965367354,-0.7487347569027802,-0.745685078408194,-0.7498309653480282
5/8/2002,-0.7497277251902299,-0.7493369649645211,-0.7494834761476089,-0.7491780518043949,-0.7255491922563689,0.11652214283932175,-0.7476657456986181,-0.748669343397695,-0.7476663661264615,-0.6800316079053396,-0.1712280668774127,-0.1816237306364631,-0.7476657456986181,-0.7487414439278649,-0.74568771443529,-0.7493528860806529
5/9/2002,-0.7493829417158057,-0.7493921976748521,-0.7492314014606903,-0.749237118397552,-0.7255993067780473,-0.436617456492697,-0.7476767917904634,-0.7486466824575829,-0.7476622373289907,-0.6009924849506495,-0.170441296843273,-0.1817906074143239,-0.7476767917904634,-0.7487577061737979,-0.7456928964360093,-0.7493080414520532
5/10/2002,-0.7493698123610996,-0.7494116819412434,-0.7495033880232538,-0.7495225303803509,-0.7258415361750016,-0.4084996364099344,-0.7477054765476492,-0.748671554291692,-0.7476797083544646,-0.7310434497831184,-0.17075821708091407,-0.18199157696629686,-0.7477054765476492,-0.7487836270759106,-0.7457246527486816,-0.7494994826753135
5/13/2002,-0.7496226535756773,-0.749476647688474,-0.7495166502240097,-0.7493191318569157,-0.7256689256284492,-0.32969670687928293,-0.7477229518065327,-0.7486612100206071,-0.7476807100999192,-0.41677340883379765,-0.17027713731629837,-0.1820499356611723,-0.7477229518065327,-0.748812231939592,-0.7457296221965739,-0.7494579094991282
5/14/2002,-0.7493172765538233,-0.7489601236068807,-0.7490920926292195,-0.7487712547575245,-0.7252039343278938,0.3508129657627045,-0.7477250954776788,-0.7485679054838348,-0.7476407617087892,0.22028701248283855,-0.16800711018531728,-0.1816133612675864,-0.7477250954776788,-0.7488214049745686,-0.7457238764756023,-0.7489612491171977
5/15/2002,-0.7490151726764199,-0.7488626476971463,-0.7488864542194579,-0.7488795037052329,-0.725295801742128,-0.14654379985706997,-0.7477387782296422,-0.7485056611465424,-0.747611848672159,0.023461288491647404,-0.16658835309747452,-0.18096206471981324,-0.7477387782296422,-0.7488836280467238,-0.7456830812536068,-0.748896696138139
5/16/2002,-0.7491169711465219,-0.7490348405836031,-0.7489163034584143,-0.74890246894363,-0.7253153060708517,-0.43026355948698186,-0.7477420749779897,-0.7484565369672653,-0.7475867907317522,0.40273804075041486,-0.16556324836967085,-0.18022279412031503,-0.7477420749779897,-0.7488964874190434,-0.7456756450180549,-0.7489721845901555
5/17/2002,-0.7489757662238496,-0.7489276316369692,-0.7489627397355711,-0.7489680944088735,-0.7253710011511734,-0.40563673109241677,-0.7477415801426175,-0.7484250980785858,-0.7475684851126977,0.06024493932382084,-0.1650030374312753,-0.17951211542045908,-0.7477415801426175,-0.7488949118681946,-0.7456763632919197,-0.7489732812067352
5/20/2002,-0.7492778701012531,-0.7492037588034395,-0.7489892641370833,-0.7490566667403232,-0.7254461637248482,-0.3184641855059612,-0.7477381181414123,-0.7484121649614838,-0.7475581436614547,-0.1457468866758857,-0.16489132950047822,-0.1789197916418858,-0.7477381181414123,-0.7488869368919819,-0.7456779685699771,-0.749104549760309
5/21/2002,-0.7491924925187597,-0.74918101806302,-0.749364079191783,-0.7494765999035568,-0.7258025643529248,-0.2895722124546862,-0.747751141728346,-0.7484660281555992,-0.7475798985527821,-0.47985188847808646,-0.16625697836028921,-0.1787366626964034,-0.747751141728346,-0.7488933529485674,-0.7456983925958771,-0.7493605439810072
5/22/2002,-0.749671916238503,-0.7493856847267959,-0.749390603593295,-0.7491944581707056,-0.7255631160264494,-0.2637914579372441,-0.7477420740547894,-0.748468062882083,-0.747578991976384,-0.12559893190658364,-0.1663815805082721,-0.17861668605309053,-0.7477420740547894,-0.7488847137705724,-0.7456888534873861,-0.7493441315820976
5/23/2002,-0.7493172765538233,-0.7491030628048618,-0.7491418537438209,-0.7489123164378546,-0.725323667699974,-0.05897687445646651,-0.7477245987959059,-0.7484262427896168,-0.7475571025752623,0.1522781675937558,-0.16553243435650045,-0.1783399315751087,-0.7477245987959059,-0.7488455089026204,-0.7456957775988811,-0.7490728338194478
5/24/2002,-0.7491399567114835,-0.7491842745370481,-0.7491783340831553,-0.7492502361417245,-0.7256104494776486,-0.5890525579907283,-0.7477058052069636,-0.7484430063476061,-0.7475620460553853,0.09788468905400236,-0.16603464437784535,-0.17822544249300123,-0.7477058052069636,-0.7488517012492049,-0.7456489683361177,-0.7492248950996823
5/28/2002,-0.7495668262354985,-0.7494409174371268,-0.7493541232539606,-0.7493060141127433,-0.7256577829288479,-0.6319815310937097,-0.7477054756244488,-0.7484657988927198,-0.747570784843433,0.10102425986455206,-0.16663225206375026,-0.17826107544539865,-0.7477054756244488,-0.7488515409402828,-0.7456484491628652,-0.7493878979730635
5/29/2002,-0.7494913048632607,-0.7493629439863764,-0.7493474921535825,-0.7493060141127433,-0.7256577829288479,-0.44397921302345666,-0.7477102568789132,-0.7484850848768373,-0.7475788763042525,-0.4457038209100168,-0.16710847118923525,-0.1783909629820425,-0.7477102568789132,-0.7488556767219952,-0.7456539497284802,-0.7493594534846165
5/30/2002,-0.7495405675260864,-0.7493824464453601,-0.7493275988524486,-0.7492338297754135,-0.7255965257075683,-0.5102788417796433,-0.7477066296248506,-0.7484902638773654,-0.7475809828841786,-0.31084916688481856,-0.16723915343550674,-0.17852269357373865,-0.7477066296248506,-0.7488528214745491,-0.7456494599979264,-0.7493353893239204
5/31/2002,-0.7494354775230819,-0.7494246714521712,-0.7494038843685619,-0.7495291076246278,-0.7258471167336449,-0.06915771632539405,-0.747713059715089,-0.74854021515381,-0.7476049634694156,-0.3209152936781974,-0.16834485268807975,-0.17886346904439773,-0.747713059715089,-0.7488490785945425,-0.7456672978697887,-0.749473231420026
